date,code,name,open,high,low,close,volume
2024-04-02,D007,演示能源,8.1959,8.2741,8.077,8.1548,3524518
2024-04-03,D007,演示能源,8.1417,8.171,8.1038,8.1331,8339989
2024-04-04,D007,演示能源,8.0751,8.1485,7.9638,8.0369,3820452
2024-04-05,D007,演示能源,8.0377,8.0551,8.0208,8.0382,3717640
2024-04-08,D007,演示能源,8.0104,8.0541,7.9484,7.992,4933495
2024-04-09,D007,演示能源,8.0301,8.1104,7.9756,8.0558,4535809
2024-04-10,D007,演示能源,8.1562,8.3443,8.0373,8.2245,3641533
2024-04-11,D007,演示能源,8.2259,8.2447,8.2081,8.2269,3618208
2024-04-12,D007,演示能源,8.2072,8.2432,8.1581,8.1941,4376742
2024-04-15,D007,演示能源,8.1509,8.21,8.0635,8.1224,9701270
2024-04-16,D007,演示能源,8.065,8.1378,7.9547,8.0272,5052070
2024-04-17,D007,演示能源,8.0042,8.0431,7.9503,7.989,3817190
2024-04-18,D007,演示能源,8.0342,8.1265,7.9725,8.0646,6339672
2024-04-19,D007,演示能源,8.0909,8.1513,8.0483,8.1086,3824724
2024-04-22,D007,演示能源,8.1229,8.1632,8.0923,8.1325,7678859
2024-04-23,D007,演示能源,8.1255,8.1488,8.0977,8.1209,3793642
2024-04-24,D007,演示能源,8.0516,8.136,7.922,8.006,4180187
2024-04-25,D007,演示能源,8.0929,8.2575,7.9882,8.152,2928195
2024-04-26,D007,演示能源,8.1759,8.2324,8.1355,8.1919,6492319
2024-04-29,D007,演示能源,8.1637,8.2081,8.1007,8.145,9176713
2024-04-30,D007,演示能源,8.0531,8.1594,7.8876,7.9931,3118719
2024-05-01,D007,演示能源,8.0573,8.1824,7.9761,8.1008,3583555
2024-05-02,D007,演示能源,8.2041,8.3975,8.0821,8.2745,4767499
2024-05-03,D007,演示能源,8.3239,8.4241,8.2574,8.3572,5647463
2024-05-06,D007,演示能源,8.34,8.3738,8.2949,8.3286,4061284
2024-05-07,D007,演示能源,8.2563,8.3441,8.1216,8.2088,6894299
2024-05-08,D007,演示能源,8.2196,8.254,8.1924,8.2267,4066333
2024-05-09,D007,演示能源,8.1662,8.2423,8.0506,8.1263,5903050
2024-05-10,D007,演示能源,8.1396,8.178,8.11,8.1484,6866542
2024-05-13,D007,演示能源,8.1323,8.1646,8.0893,8.1216,5137993
2024-05-14,D007,演示能源,8.1786,8.2916,8.1045,8.2171,4064556
2024-05-15,D007,演示能源,8.2071,8.2335,8.174,8.2004,5035948
2024-05-16,D007,演示能源,8.262,8.383,8.1831,8.3036,5039272
2024-05-17,D007,演示能源,8.2893,8.3202,8.249,8.2798,3040000
2024-05-20,D007,演示能源,8.3282,8.4265,8.2627,8.3608,3769328
2024-05-21,D007,演示能源,8.4828,8.7095,8.3408,8.5661,5375613
2024-05-22,D007,演示能源,8.4988,8.5823,8.3714,8.4544,4809795
2024-05-23,D007,演示能源,8.5138,8.6314,8.4367,8.5539,4612761
2024-05-24,D007,演示能源,8.4719,8.5695,8.3212,8.4182,3437130
2024-05-27,D007,演示能源,8.3206,8.433,8.1452,8.2567,3637487
2024-05-28,D007,演示能源,8.268,8.3033,8.2402,8.2755,3559556
2024-05-29,D007,演示能源,8.2656,8.292,8.2325,8.259,5432971
2024-05-30,D007,演示能源,8.2194,8.2751,8.1379,8.1933,4234039
2024-05-31,D007,演示能源,8.1697,8.2095,8.1144,8.1541,7665246
2024-06-03,D007,演示能源,8.2399,8.4026,8.1361,8.2981,4664124
2024-06-04,D007,演示能源,8.3832,8.545,8.2799,8.4409,6003586
2024-06-05,D007,演示能源,8.362,8.4564,8.2163,8.3102,2073256
2024-06-06,D007,演示能源,8.328,8.3745,8.2935,8.3399,6612872
2024-06-07,D007,演示能源,8.368,8.4318,8.323,8.3868,4780547
2024-06-10,D007,演示能源,8.4839,8.6668,8.3679,8.5499,5232803
2024-06-11,D007,演示能源,8.6594,8.8642,8.5302,8.7339,5717408
2024-06-12,D007,演示能源,8.7847,8.8881,8.7159,8.8189,6303490
2024-06-13,D007,演示能源,8.7463,8.8354,8.61,8.6986,3280212
2024-06-14,D007,演示能源,8.6902,8.7159,8.6589,8.6846,1989339
2024-06-17,D007,演示能源,8.6588,8.7018,8.5989,8.6417,4146456
2024-06-18,D007,演示能源,8.7422,8.9313,8.6223,8.8105,3026150
2024-06-19,D007,演示能源,8.8286,8.8767,8.7928,8.8408,4808897
2024-06-20,D007,演示能源,8.8438,8.8665,8.8231,8.8458,7442000
2024-06-21,D007,演示能源,8.756,8.8618,8.5921,8.6972,3371918
2024-06-24,D007,演示能源,8.7163,8.7658,8.6797,8.7291,2576149
2024-06-25,D007,演示能源,8.6757,8.746,8.5705,8.6404,4467699
2024-06-26,D007,演示能源,8.6741,8.7481,8.6229,8.6967,4869624
2024-06-27,D007,演示能源,8.8058,9.0102,8.6768,8.8801,5279796
2024-06-28,D007,演示能源,8.965,9.1274,8.8608,9.0225,7925890
2024-07-01,D007,演示能源,9.0356,9.0755,9.0044,9.0443,2531118
2024-07-02,D007,演示能源,9.0797,9.1573,9.0259,9.1034,4524715
2024-07-03,D007,演示能源,9.0532,9.121,8.9524,9.02,4577679
2024-07-04,D007,演示能源,9.1216,9.3134,8.9998,9.1906,2847968
2024-07-05,D007,演示能源,9.187,9.209,9.1624,9.1845,6226637
2024-07-08,D007,演示能源,9.1653,9.2028,9.115,9.1525,8032720
2024-07-09,D007,演示能源,9.0551,9.1689,8.8784,8.9913,4115026
2024-07-10,D007,演示能源,8.9907,9.0093,8.9716,8.9902,4184361
2024-07-11,D007,演示能源,9.0616,9.2006,8.9712,9.1098,6682678
2024-07-12,D007,演示能源,9.028,9.1266,8.8763,8.9743,3522044
2024-07-15,D007,演示能源,8.8263,8.9879,8.5704,8.7303,6823838
2024-07-16,D007,演示能源,8.6889,8.7474,8.6033,8.6615,3901936
2024-07-17,D007,演示能源,8.648,8.6788,8.6082,8.639,3089175
2024-07-18,D007,演示能源,8.5605,8.6549,8.4152,8.509,6343962
2024-07-19,D007,演示能源,8.5113,8.5322,8.492,8.5129,6202874
2024-07-22,D007,演示能源,8.5888,8.7351,8.4946,8.6402,3340212
2024-07-23,D007,演示能源,8.6752,8.7514,8.6227,8.6987,5685048
2024-07-24,D007,演示能源,8.6798,8.716,8.6311,8.6672,5897662
2024-07-25,D007,演示能源,8.6556,8.6845,8.6191,8.6479,5279759
2024-07-26,D007,演示能源,8.6777,8.745,8.6304,8.6976,6951487
2024-07-29,D007,演示能源,8.7248,8.788,8.68,8.7431,3250088
2024-07-30,D007,演示能源,8.6883,8.7599,8.581,8.6522,3851044
2024-07-31,D007,演示能源,8.5237,8.6661,8.2992,8.4402,4353755
2024-08-01,D007,演示能源,8.4055,8.4568,8.3313,8.3825,3060842
2024-08-02,D007,演示能源,8.4235,8.5095,8.3653,8.4511,2926582
2024-08-05,D007,演示能源,8.5351,8.6951,8.4326,8.592,4484910
2024-08-06,D007,演示能源,8.578,8.6091,8.5377,8.5688,7383083
2024-08-07,D007,演示能源,8.6344,8.7629,8.5506,8.6787,6388442
2024-08-08,D007,演示能源,8.7305,8.8354,8.6608,8.7654,4333086
2024-08-09,D007,演示能源,8.6948,8.7818,8.5619,8.6484,3942968
2024-08-12,D007,演示能源,8.6176,8.6655,8.5494,8.5972,4247703
2024-08-13,D007,演示能源,8.5208,8.6131,8.3788,8.4706,3264069
2024-08-14,D007,演示能源,8.5556,8.7174,8.452,8.6132,3860622
2024-08-15,D007,演示能源,8.5485,8.6295,8.4254,8.506,3488616
2024-08-16,D007,演示能源,8.5263,8.5775,8.4888,8.5399,5871874
2024-08-19,D007,演示能源,8.5763,8.6546,8.5225,8.6007,4173032
2024-08-20,D007,演示能源,8.6903,8.8603,8.5818,8.751,5377629
2024-08-21,D007,演示能源,8.7516,8.7702,8.7335,8.7521,6338475
2024-08-22,D007,演示能源,8.8185,8.9487,8.7336,8.8634,5421600
2024-08-23,D007,演示能源,8.8816,8.9298,8.8455,8.8937,3391680
2024-08-26,D007,演示能源,8.8428,8.9109,8.7413,8.8091,2564335
2024-08-27,D007,演示能源,8.8174,8.8488,8.7915,8.8229,2691041
2024-08-28,D007,演示能源,8.8432,8.895,8.8051,8.8568,5521625
2024-08-29,D007,演示能源,8.8771,8.9289,8.839,8.8907,3327612
2024-08-30,D007,演示能源,8.7621,8.9052,8.5367,8.6784,4220896
2024-09-02,D007,演示能源,8.7513,8.8925,8.6599,8.8006,5899291
2024-09-03,D007,演示能源,8.8645,8.9905,8.7821,8.9076,4870971
2024-09-04,D007,演示能源,8.9181,8.9533,8.8898,8.925,2841285
2024-09-05,D007,演示能源,9.0287,9.2238,8.905,9.0991,3681545
2024-09-06,D007,演示能源,9.0697,9.1171,9.0028,9.0501,2599832
2024-09-09,D007,演示能源,9.1455,9.3265,9.0301,9.2103,2590806
2024-09-10,D007,演示能源,9.3171,9.5182,9.1895,9.3897,7082492
2024-09-11,D007,演示能源,9.3479,9.408,9.2604,9.3203,10039560
2024-09-12,D007,演示能源,9.3987,9.5506,9.3004,9.4517,10376276
2024-09-13,D007,演示能源,9.4695,9.5181,9.4327,9.4813,3587576
2024-09-16,D007,演示能源,9.4124,9.4993,9.2806,9.3671,3357086
2024-09-17,D007,演示能源,9.3434,9.3856,9.2855,9.3277,3326934
2024-09-18,D007,演示能源,9.4112,9.5719,9.3076,9.4677,8212635
2024-09-19,D007,演示能源,9.5282,9.6496,9.448,9.569,3539810
2024-09-20,D007,演示能源,9.5616,9.5881,9.5301,9.5566,2712817
2024-09-23,D007,演示能源,9.5917,9.6698,9.5372,9.6152,3161805
2024-09-24,D007,演示能源,9.6973,9.856,9.5946,9.7528,5271121
2024-09-25,D007,演示能源,9.7626,9.7986,9.7332,9.7692,5063638
2024-09-26,D007,演示能源,9.7766,9.8085,9.7496,9.7815,3504533
2024-09-27,D007,演示能源,9.8238,9.9146,9.7616,9.8522,5087320
2024-09-30,D007,演示能源,9.8506,9.8719,9.8284,9.8496,2108883
2024-10-01,D007,演示能源,9.7373,9.867,9.5351,9.6638,5026765
2024-10-02,D007,演示能源,9.6647,9.6855,9.6445,9.6653,6105132
2024-10-03,D007,演示能源,9.6369,9.6844,9.5707,9.6181,5195461
2024-10-04,D007,演示能源,9.6524,9.7294,9.5986,9.6754,5042964
2024-10-07,D007,演示能源,9.6212,9.6942,9.5126,9.5853,4503018
2024-10-08,D007,演示能源,9.671,9.8359,9.5647,9.729,9087738
2024-10-09,D007,演示能源,9.7854,9.9003,9.7088,9.8235,3542517
2024-10-10,D007,演示能源,9.8536,9.924,9.8036,9.8738,2795077
2024-10-11,D007,演示能源,9.843,9.8934,9.7722,9.8225,5501916
2024-10-14,D007,演示能源,9.8448,9.9018,9.8027,9.8597,3983974
2024-10-15,D007,演示能源,9.8593,9.8794,9.839,9.8591,4212300
2024-10-16,D007,演示能源,9.7584,9.8769,9.5748,9.6925,3321272
2024-10-17,D007,演示能源,9.784,9.9593,9.6715,9.846,4428960
2024-10-18,D007,演示能源,9.881,9.9594,9.8261,9.9044,4672849
2024-10-21,D007,演示能源,9.9648,10.0867,9.8839,10.0054,4267917
2024-10-22,D007,演示能源,9.93,10.0244,9.7864,9.8803,2860497
2024-10-23,D007,演示能源,9.8311,9.8995,9.7303,9.7985,3480088
2024-10-24,D007,演示能源,9.7814,9.818,9.7334,9.77,6280404
2024-10-25,D007,演示能源,9.7835,9.8256,9.7504,9.7925,4677700
2024-10-28,D007,演示能源,9.7321,9.8113,9.6133,9.6922,3788255
2024-10-29,D007,演示能源,9.651,9.7112,9.5636,9.6237,3108852
2024-10-30,D007,演示能源,9.531,9.6413,9.3607,9.4702,6798803
2024-10-31,D007,演示能源,9.3921,9.488,9.2453,9.3407,3680869
2024-11-01,D007,演示能源,9.3446,9.3699,9.322,9.3473,3579338
2024-11-04,D007,演示能源,9.3037,9.3655,9.2134,9.275,4728770
2024-11-05,D007,演示能源,9.2525,9.2934,9.1967,9.2375,3854765
2024-11-06,D007,演示能源,9.2476,9.2828,9.219,9.2543,4016069
2024-11-07,D007,演示能源,9.2042,9.2722,9.1034,9.1712,6387393
2024-11-08,D007,演示能源,9.1396,9.1893,9.0692,9.1187,4574042
2024-11-11,D007,演示能源,9.0294,9.1353,8.8655,8.9707,5242015
2024-11-12,D007,演示能源,8.9724,8.9932,8.9528,8.9736,1727985
2024-11-13,D007,演示能源,8.9943,9.0471,8.9555,9.0082,6574481
2024-11-14,D007,演示能源,8.907,9.0242,8.7245,8.8408,8609418
2024-11-15,D007,演示能源,8.9637,9.1927,8.82,9.0476,8732623
2024-11-18,D007,演示能源,9.0351,9.0657,8.9961,9.0267,6299083
2024-11-19,D007,演示能源,9.006,9.0446,8.9535,8.9922,4701578
2024-11-20,D007,演示能源,8.977,9.0101,8.9339,8.9669,8201568
2024-11-21,D007,演示能源,8.8595,8.9825,8.6672,8.7893,2723988
2024-11-22,D007,演示能源,8.735,8.8062,8.6283,8.6992,6932771
2024-11-25,D007,演示能源,8.6656,8.7163,8.5927,8.6433,5644477
2024-11-26,D007,演示能源,8.6317,8.6606,8.5952,8.624,6097732
2024-11-27,D007,演示能源,8.5073,8.6384,8.3014,8.4313,6244826
2024-11-28,D007,演示能源,8.4083,8.448,8.3534,8.393,3964240
2024-11-29,D007,演示能源,8.5186,8.7518,8.3728,8.6045,4205955
2024-12-02,D007,演示能源,8.6392,8.7148,8.587,8.6625,12452655
2024-12-03,D007,演示能源,8.7606,8.9458,8.6431,8.8273,3686279
2024-12-04,D007,演示能源,8.8058,8.8449,8.7526,8.7916,4406984
2024-12-05,D007,演示能源,8.8528,8.9742,8.7731,8.8941,4616824
2024-12-06,D007,演示能源,8.8983,8.9232,8.8763,8.9012,2525363
2024-12-09,D007,演示能源,8.8502,8.9184,8.7486,8.8165,5750797
2024-12-10,D007,演示能源,8.9051,9.0736,8.7972,8.9651,4649403
2024-12-11,D007,演示能源,9.0308,9.1603,8.9462,9.0752,3388371
2024-12-12,D007,演示能源,9.1234,9.2229,9.0565,9.1558,3877714
2024-12-13,D007,演示能源,9.2338,9.3846,9.1362,9.2865,4610429
2024-12-16,D007,演示能源,9.3067,9.359,9.2678,9.3201,3119652
2024-12-17,D007,演示能源,9.2424,9.3376,9.0968,9.1913,5742592
2024-12-18,D007,演示能源,9.206,9.2489,9.1729,9.2158,5127414
2024-12-19,D007,演示能源,9.325,9.5302,9.195,9.3992,4626579
2024-12-20,D007,演示能源,9.3777,9.4179,9.3233,9.3634,3130540
2024-12-23,D007,演示能源,9.4247,9.5471,9.3439,9.466,6062445
2024-12-24,D007,演示能源,9.5006,9.5778,9.4468,9.5238,10651406
2024-12-25,D007,演示能源,9.5038,9.5428,9.4516,9.4905,7007762
2024-12-26,D007,演示能源,9.5071,9.5538,9.4714,9.5181,5615171
2024-12-27,D007,演示能源,9.6274,9.8333,9.4968,9.7017,5942817
2024-12-30,D007,演示能源,9.7043,9.728,9.6822,9.706,5149591
2024-12-31,D007,演示能源,9.6159,9.7238,9.4494,9.5567,1941366
2025-01-01,D007,演示能源,9.4706,9.5744,9.3109,9.4141,5119206
2025-01-02,D007,演示能源,9.4258,9.4643,9.3952,9.4337,3390356
2025-01-03,D007,演示能源,9.4431,9.4777,9.4148,9.4493,6839916
2025-01-06,D007,演示能源,9.359,9.4666,9.1927,9.2997,2840750
2025-01-07,D007,演示能源,9.2828,9.3182,9.2361,9.2715,2682781
2025-01-08,D007,演示能源,9.3347,9.4602,9.2521,9.3773,4195026
2025-01-09,D007,演示能源,9.4266,9.5287,9.358,9.4598,4962627
2025-01-10,D007,演示能源,9.3681,9.4771,9.1996,9.3079,1737672
2025-01-13,D007,演示能源,9.3725,9.5006,9.2884,9.4161,3285165
2025-01-14,D007,演示能源,9.3916,9.4347,9.3322,9.3753,2558347
2025-01-15,D007,演示能源,9.4135,9.4966,9.3562,9.4392,8954475
2025-01-16,D007,演示能源,9.2927,9.454,9.0378,9.1975,5624366
2025-01-17,D007,演示能源,9.1521,9.2154,9.059,9.1221,5605670
2025-01-20,D007,演示能源,9.1708,9.2713,9.1034,9.2036,7261118
2025-01-21,D007,演示能源,9.2388,9.3166,9.1849,9.2625,3641787
2025-01-22,D007,演示能源,9.2448,9.2809,9.197,9.233,4837664
2025-01-23,D007,演示能源,9.1208,9.249,8.9202,9.0474,5834203
2025-01-24,D007,演示能源,9.0935,9.1893,9.0288,9.1245,3492970
2025-01-27,D007,演示能源,9.1948,9.3324,9.1052,9.2423,4160809
2025-01-28,D007,演示能源,9.2815,9.3661,9.2234,9.3079,6013811
2025-01-29,D007,演示能源,9.2616,9.326,9.1669,9.2311,3370555
2025-01-30,D007,演示能源,9.2806,9.3826,9.2121,9.3139,6252457
2025-01-31,D007,演示能源,9.359,9.4537,9.2948,9.3893,4568188
2025-02-03,D007,演示能源,9.2908,9.4062,9.1117,9.2263,4764046
2025-02-04,D007,演示能源,9.1446,9.2434,8.9926,9.0909,5443469
2025-02-05,D007,演示能源,9.1317,9.2186,9.0723,9.1591,6546255
2025-02-06,D007,演示能源,9.1725,9.2134,9.1407,9.1815,10790422
2025-02-07,D007,演示能源,9.1677,9.1998,9.1265,9.1586,7294031
2025-02-10,D007,演示能源,9.2411,9.3998,9.1388,9.297,4491240
2025-02-11,D007,演示能源,9.2828,9.3155,9.2407,9.2734,5170925
2025-02-12,D007,演示能源,9.3063,9.3801,9.2546,9.3283,3434105
2025-02-13,D007,演示能源,9.3721,9.4645,9.3092,9.4015,3663938
2025-02-14,D007,演示能源,9.3116,9.4187,9.1463,9.2527,5807475
2025-02-17,D007,演示能源,9.299,9.3958,9.2337,9.3302,7389018
2025-02-18,D007,演示能源,9.3506,9.4035,9.3114,9.3643,4557637
2025-02-19,D007,演示能源,9.319,9.3825,9.2258,9.2891,4038611
2025-02-20,D007,演示能源,9.345,9.458,9.2698,9.3826,8575069
2025-02-21,D007,演示能源,9.424,9.5124,9.3635,9.4517,4211940
2025-02-24,D007,演示能源,9.4966,9.5912,9.4324,9.5268,2951420
2025-02-25,D007,演示能源,9.6383,9.8482,9.5053,9.7141,4212610
2025-02-26,D007,演示能源,9.7666,9.8747,9.6941,9.8019,4064683
2025-02-27,D007,演示能源,9.7262,9.8204,9.5825,9.6763,5231121
2025-02-28,D007,演示能源,9.6157,9.6949,9.4968,9.5757,2794573
2025-03-03,D007,演示能源,9.5776,9.6,9.5565,9.5789,5818139
2025-03-04,D007,演示能源,9.7336,10.0199,9.5553,9.8396,4447024
2025-03-05,D007,演示能源,9.7949,9.8588,9.7017,9.7654,2867448
2025-03-06,D007,演示能源,9.6847,9.7837,9.5331,9.6316,6905728
2025-03-07,D007,演示能源,9.6951,9.8219,9.6115,9.7379,6395335
2025-03-10,D007,演示能源,9.8032,9.9331,9.7176,9.8471,5035260
2025-03-11,D007,演示能源,9.9014,10.0128,9.8268,9.9379,4707634
2025-03-12,D007,演示能源,9.8409,9.9561,9.6629,9.7773,3014638
2025-03-13,D007,演示能源,9.8503,9.9936,9.7567,9.8995,1799214
2025-03-14,D007,演示能源,9.9045,9.9326,9.8797,9.9078,4899136
2025-03-17,D007,演示能源,10.0383,10.2819,9.8849,10.1271,8576216
2025-03-18,D007,演示能源,10.1876,10.31,10.1062,10.2282,4871519
2025-03-19,D007,演示能源,10.2308,10.2554,10.2078,10.2324,7605512
2025-03-20,D007,演示能源,10.2987,10.4312,10.2111,10.3433,5103001
2025-03-21,D007,演示能源,10.4697,10.7068,10.3198,10.5556,4489726
2025-03-24,D007,演示能源,10.592,10.6743,10.5343,10.6164,2826929
2025-03-25,D007,演示能源,10.5781,10.6373,10.4936,10.5527,4602934
2025-03-26,D007,演示能源,10.5763,10.637,10.5315,10.5921,3104515
2025-03-27,D007,演示能源,10.6383,10.7375,10.5705,10.6694,4784266
2025-03-28,D007,演示能源,10.5981,10.6898,10.4599,10.5512,4234461
2025-03-31,D007,演示能源,10.6243,10.7694,10.5291,10.6737,7108561
2025-04-01,D007,演示能源,10.5905,10.6938,10.433,10.5358,2461853
2025-04-02,D007,演示能源,10.6234,10.7933,10.5133,10.6826,3057698
2025-04-03,D007,演示能源,10.5987,10.7027,10.4399,10.5434,3664249
2025-04-04,D007,演示能源,10.4864,10.5639,10.3715,10.4487,4532747
2025-04-07,D007,演示能源,10.4656,10.5146,10.4278,10.4768,5329104
2025-04-08,D007,演示能源,10.4448,10.4975,10.371,10.4236,4422084
2025-04-09,D007,演示能源,10.4015,10.4443,10.344,10.3868,4724224
2025-04-10,D007,演示能源,10.3925,10.4228,10.366,10.3963,5331483
2025-04-11,D007,演示能源,10.3524,10.4167,10.2591,10.3233,7672599
2025-04-14,D007,演示能源,10.3421,10.3942,10.3025,10.3546,5130605
2025-04-15,D007,演示能源,10.3692,10.4143,10.3339,10.3789,3281766
2025-04-16,D007,演示能源,10.3294,10.3992,10.227,10.2966,4713750
2025-04-17,D007,演示能源,10.3002,10.3269,10.276,10.3027,6191057
2025-04-18,D007,演示能源,10.3637,10.4874,10.2813,10.4047,4964221
2025-04-21,D007,演示能源,10.2775,10.4227,10.0504,10.1944,5606055
2025-04-22,D007,演示能源,10.1854,10.2148,10.1502,10.1795,4975418
2025-04-23,D007,演示能源,10.1199,10.1991,10.0017,10.0806,8451247
2025-04-24,D007,演示能源,9.9918,10.0993,9.8265,9.9334,2525692
2025-04-25,D007,演示能源,9.9614,10.0282,9.9133,9.9801,6125813
2025-04-28,D007,演示能源,10.0203,10.1079,9.9598,10.0473,4587642
2025-04-29,D007,演示能源,9.9844,10.0666,9.861,9.9429,8164701
2025-04-30,D007,演示能源,9.9835,10.0717,9.9226,10.0107,2326109
2025-05-01,D007,演示能源,10.0357,10.0976,9.9905,10.0524,2960450
2025-05-02,D007,演示能源,10.0071,10.0721,9.9123,9.9771,4506691
2025-05-05,D007,演示能源,9.9873,10.0244,9.9571,9.9942,3878084
2025-05-06,D007,演示能源,9.9223,10.0132,9.7846,9.875,4394896
2025-05-07,D007,演示能源,9.7953,9.8936,9.6452,9.7429,5216719
2025-05-08,D007,演示能源,9.7365,9.7623,9.7063,9.7322,5115662
2025-05-09,D007,演示能源,9.7572,9.8186,9.7125,9.7739,2920610
2025-05-12,D007,演示能源,9.6961,9.7923,9.5491,9.6449,3460780
2025-05-13,D007,演示能源,9.6368,9.6641,9.6043,9.6315,4569991
2025-05-14,D007,演示能源,9.6385,9.6696,9.6122,9.6432,8392480
2025-05-15,D007,演示能源,9.6339,9.6625,9.599,9.6276,3312226
2025-05-16,D007,演示能源,9.5316,9.6451,9.3558,9.4686,4677461
2025-05-19,D007,演示能源,9.6014,9.8487,9.4463,9.6921,6390662
2025-05-20,D007,演示能源,9.6791,9.7114,9.6382,9.6705,5080300
2025-05-21,D007,演示能源,9.729,9.8472,9.6504,9.7684,3389906
2025-05-22,D007,演示能源,9.7925,9.8524,9.7487,9.8086,2536256
2025-05-23,D007,演示能源,9.8492,9.9372,9.7886,9.8764,6590120
2025-05-26,D007,演示能源,9.8287,9.8957,9.7302,9.7971,4429235
2025-05-27,D007,演示能源,9.9371,10.1975,9.7738,10.0327,12889685
2025-05-28,D007,演示能源,10.1042,10.2455,10.0116,10.1525,2599320
2025-05-29,D007,演示能源,10.0622,10.1713,9.8943,10.0028,4527190
2025-05-30,D007,演示能源,9.9564,10.0224,9.86,9.9257,3377474
2025-06-02,D007,演示能源,9.8834,9.9452,9.7937,9.8553,2194521
2025-06-03,D007,演示能源,9.807,9.8746,9.7078,9.7751,4134797
2025-06-04,D007,演示能源,9.7729,9.7947,9.7496,9.7714,3756276
2025-06-05,D007,演示能源,9.837,9.9676,9.751,9.8812,5358665
2025-06-06,D007,演示能源,9.8999,9.9509,9.8614,9.9123,6108311
2025-06-09,D007,演示能源,9.8835,9.9319,9.816,9.8644,6654948
2025-06-10,D007,演示能源,9.9051,9.9935,9.8443,9.9325,3612506
2025-06-11,D007,演示能源,9.9195,9.9523,9.8782,9.9109,4767887
2025-06-12,D007,演示能源,9.8461,9.9299,9.7199,9.8033,6098290
2025-06-13,D007,演示能源,9.8284,9.89,9.7836,9.8452,4553001
2025-06-16,D007,演示能源,9.9131,10.0478,9.8245,9.9589,3586820
2025-06-17,D007,演示能源,9.9469,9.9787,9.9072,9.939,1855017
2025-06-18,D007,演示能源,10.0094,10.1486,9.9181,10.0569,2447591
2025-06-19,D007,演示能源,10.1949,10.4521,10.0333,10.289,5111798
2025-06-20,D007,演示能源,10.3158,10.3813,10.2683,10.3337,4158712
2025-06-23,D007,演示能源,10.3315,10.3543,10.3073,10.3301,6534000
2025-06-24,D007,演示能源,10.2661,10.35,10.1405,10.224,2068510
2025-06-25,D007,演示能源,10.2118,10.2444,10.1712,10.2037,4602016
2025-06-26,D007,演示能源,10.1466,10.2235,10.0322,10.1088,5569948
2025-06-27,D007,演示能源,10.0397,10.1281,9.9062,9.9942,8339759
2025-06-30,D007,演示能源,9.9957,10.0183,9.9742,9.9968,5407645
2025-07-01,D007,演示能源,10.0993,10.2941,9.9748,10.1688,5335723
2025-07-02,D007,演示能源,10.2802,10.4909,10.1462,10.3558,6962759
2025-07-03,D007,演示能源,10.4177,10.5431,10.3344,10.4594,2639307
2025-07-04,D007,演示能源,10.4844,10.5474,10.4383,10.5012,4512953
2025-07-07,D007,演示能源,10.3767,10.5195,10.1537,10.2954,3404745
2025-07-08,D007,演示能源,10.2986,10.3247,10.2748,10.3008,4863393
2025-07-09,D007,演示能源,10.3081,10.3408,10.2802,10.3129,2986699
2025-07-10,D007,演示能源,10.3416,10.4103,10.2921,10.3607,2625956
2025-07-11,D007,演示能源,10.347,10.3814,10.3036,10.3379,4187548
2025-07-14,D007,演示能源,10.3527,10.3982,10.3172,10.3626,4489306
2025-07-15,D007,演示能源,10.3385,10.3832,10.2778,10.3224,5487184
2025-07-16,D007,演示能源,10.4603,10.7177,10.2984,10.5544,4319767
2025-07-17,D007,演示能源,10.5743,10.6289,10.5331,10.5877,6133231
2025-07-18,D007,演示能源,10.7326,11.0026,10.5629,10.8314,8628694
2025-07-21,D007,演示能源,10.7894,10.8527,10.6985,10.7616,4217547
2025-07-22,D007,演示能源,10.6135,10.7795,10.3526,10.517,7503894
2025-07-23,D007,演示能源,10.5473,10.6192,10.4958,10.5676,5227933
2025-07-24,D007,演示能源,10.5963,10.6657,10.5463,10.6156,4173391
2025-07-25,D007,演示能源,10.5346,10.6356,10.3809,10.4814,8401097
2025-07-28,D007,演示能源,10.4692,10.5023,10.428,10.4611,4663561
2025-07-29,D007,演示能源,10.4483,10.4819,10.4062,10.4398,6650271
2025-07-30,D007,演示能源,10.4364,10.4607,10.4097,10.4341,10209792
2025-07-31,D007,演示能源,10.3958,10.4546,10.3117,10.3704,5061776
2025-08-01,D007,演示能源,10.283,10.3898,10.1193,10.2255,4179900
2025-08-04,D007,演示能源,10.293,10.4276,10.2042,10.3384,8213573
2025-08-05,D007,演示能源,10.2854,10.3586,10.1773,10.2503,6086046
2025-08-06,D007,演示能源,10.1861,10.27,10.0603,10.1438,3381269
2025-08-07,D007,演示能源,10.2084,10.338,10.1227,10.252,4360164
2025-08-08,D007,演示能源,10.3249,10.4689,10.2304,10.374,4912954
2025-08-11,D007,演示能源,10.3838,10.4208,10.3533,10.3903,4690987
2025-08-12,D007,演示能源,10.3391,10.4105,10.2341,10.3053,4191475
2025-08-13,D007,演示能源,10.2845,10.3258,10.2295,10.2707,3003550
2025-08-14,D007,演示能源,10.3655,10.5472,10.2485,10.4296,5668400
2025-08-15,D007,演示能源,10.5012,10.6432,10.4078,10.5494,8170794
2025-08-18,D007,演示能源,10.6387,10.8114,10.5269,10.699,4245067
2025-08-19,D007,演示能源,10.6568,10.72,10.5657,10.6288,4406314
2025-08-20,D007,演示能源,10.4626,10.6454,10.1736,10.3546,3921041
